,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Female,Male,France,Germany,Spain,CustomerValue,PurchaseValue,Worth,Affordance,TotalBalance,Balance_,Exited
132,0.674,0.2702702702702703,0.9,0.48852850972281214,0.0,1,1,0.17800349933418638,0,1,1,0,0,0.225,0.11049180327868853,0.315884962682839,0.05071574642126789,0.3878161551942865,0.42658655540917645,0
133,0.672,0.0945945945945946,0.1,0.0,0.3333333333333333,0,1,0.0822468045698364,0,1,1,0,0,0.05,0.33508196721311473,0.0,0.7987730061349694,0.0401561884951746,0.08049353289084489,0
134,0.878,0.28378378378378377,0.7,0.49752654553886805,0.3333333333333333,1,1,0.6220569064345645,0,1,0,1,0,0.35,0.40262295081967214,0.3134543389734002,0.09535495179666958,0.6111985900919923,0.0017443912800955644,0
135,0.478,0.43243243243243246,0.5,0.5775055920114815,0.3333333333333333,1,1,0.17466493050086282,1,0,0,1,0,0.25,0.27147540983606555,0.2837976696359857,0.10159509202453987,0.4409426603491437,0.5394520338541994,0
136,0.222,0.21621621621621623,0.5,0.253744179559119,0.0,0,1,0.8389436191156255,1,0,0,1,0,0.125,0.03639344262295082,0.1833748651571534,0.0701840490797546,0.5675539625844107,0.5108158886432839,0
137,0.574,0.2972972972972973,0.2,0.531941474723861,0.0,0,1,0.46581328516873355,0,1,1,0,0,0.05,0.0940983606557377,0.3267582015603236,0.3478527607361963,0.555730390860306,0.19751472227459793,0
138,0.468,0.40540540540540543,0.2,0.8495329717336629,0.0,1,0,0.37578423739467115,1,0,0,0,1,0.05,0.07672131147540984,0.4348721917732132,0.31533742331288345,0.7070376521210661,0.6770551258570823,1
139,0.458,0.22972972972972974,0.1,0.5161073964333487,0.3333333333333333,0,1,0.04290034698313688,1,0,0,0,1,0.05,0.26491803278688525,0.36232197430706725,0.6674846625766871,0.33851156893576745,0.5931838505939054,1
140,0.812,0.35135135135135137,1.0,0.547840320346799,0.0,1,0,0.9477521103265361,0,1,0,1,0,0.25,0.13311475409836065,0.30593132776099113,0.04981595092024539,0.8019460663381127,0.2554109878634842,0
141,0.626,0.21621621621621623,0.7,0.0,0.3333333333333333,1,1,0.9021644567056153,0,1,1,0,0,0.35,0.32,0.0,0.07326906222611744,0.442392368104094,0.885401715369636,0
142,0.664,0.33783783783783783,0.5,0.5016057714907276,0.0,1,1,0.9666260627889962,1,0,1,0,0,0.125,0.10885245901639344,0.28662674036003105,0.12441717791411043,0.7827484531846888,0.3308839039491575,0
143,0.886,0.4594594594594595,0.2,0.0,0.0,1,0,0.7956371833510101,0,1,0,0,1,0.05,0.14524590163934425,0.0,0.44355828220858895,0.39013209129861837,0.7808245377019483,1
144,0.682,0.17567567567567569,0.5,0.16307637096798944,0.0,1,0,0.6310715673346804,1,0,1,0,0,0.125,0.11180327868852459,0.12925637736477646,0.12662576687116564,0.4097708771924144,0.41841955450107193,1
145,0.27,0.04054054054054054,0.5,0.45100869440656166,0.0,1,1,0.2706754495054277,1,0,0,0,1,0.125,0.04426229508196721,0.5277014103276254,0.07607361963190185,0.4101862674288868,0.28940003592361163,0
146,0.57,0.14864864864864866,0.8,0.5512076237806354,0.3333333333333333,1,0,0.705387014459881,1,0,0,0,1,0.4,0.3016393442622951,0.46702470333536816,0.054447852760736194,0.6851188440960201,0.013335327671396485,0
147,0.6,0.25675675675675674,0.5,0.42633716342758926,0.0,0,0,0.12242894196395752,0,1,1,0,0,0.125,0.09836065573770492,0.2831223163092688,0.1165644171779141,0.3222742827643495,0.40454620717497314,0
148,0.77,0.35135135135135137,0.9,0.48099859986977184,0.0,1,0,0.3741595322353284,0,1,1,0,0,0.225,0.12622950819672132,0.26860480115115504,0.0572597137014315,0.4794120450853813,0.2247472056236014,0
149,0.132,0.1891891891891892,0.0,0.0,0.3333333333333333,0,1,0.004336864170528284,0,1,1,0,0,0.0,0.1580327868852459,0.0,0.46748466257668714,0.0019350370196033872,0.004009817287838018,0
150,0.808,0.1891891891891892,0.7,0.0,0.3333333333333333,1,0,0.4475885947107948,1,0,0,0,1,0.35,0.379672131147541,0.0,0.0892199824715162,0.21938599960484817,0.4391473507710936,0
151,0.37,0.40540540540540543,0.9,0.0,0.0,1,0,0.7494776251131984,1,0,1,0,0,0.225,0.060655737704918035,0.0,0.029993183367416493,0.3674870801689664,0.7355099795527987,1
152,0.732,0.32432432432432434,0.8,0.0,0.3333333333333333,1,0,0.9040305349160845,0,1,0,0,1,0.4,0.35475409836065575,0.0,0.06687116564417178,0.44330783097804893,0.8872336330223898,0
153,0.378,0.25675675675675674,0.2,0.5086112453068096,0.0,1,0,0.49322030253889243,0,1,1,0,0,0.05,0.061967213114754095,0.33775895283091606,0.28773006134969326,0.5548162772134819,0.14187489933608077,0
154,0.528,0.33783783783783783,0.6,0.0,0.3333333333333333,1,1,0.5452018167735018,1,0,1,0,0,0.3,0.2878688524590164,0.0,0.08261758691206543,0.26727321049675157,0.5349736583908019,0
155,0.712,0.527027027027027,0.7,0.0,0.0,1,0,0.08965646219213932,0,1,0,0,1,0.175,0.11672131147540983,0.0,0.08080631025416302,0.04379122716819451,0.0877675488045434,1
156,0.816,0.20270270270270271,0.7,0.0,0.3333333333333333,0,0,0.4149640790695511,1,0,1,0,0,0.35,0.3822950819672131,0.0,0.08992112182296232,0.20338102581395315,0.40712006178586296,0
157,0.472,0.13513513513513514,0.2,0.0,0.3333333333333333,1,1,0.46032281082843407,1,0,0,0,1,0.1,0.2695081967213115,0.0,0.3165644171779141,0.225633166534516,0.45164845344139415,0
158,0.592,0.7432432432432432,0.6,0.3876444416137245,0.0,0,1,0.5235904028834754,1,0,1,0,0,0.15,0.09704918032786886,0.13047681186109958,0.08916155419222904,0.4952616369736119,0.03631819208901989,0
159,0.562,0.20270270270270271,0.4,0.4912221531857815,0.0,0,0,0.5634337579238817,1,0,0,1,0,0.1,0.0921311475409836,0.3657519413798223,0.15061349693251533,0.5785588968797479,0.05152961785926786,0
160,0.734,0.05405405405405406,0.6,0.4027940188783422,0.0,0,1,0.42348034237269655,1,0,0,0,1,0.15,0.12032786885245901,0.44986578911033953,0.10368098159509202,0.45547391014216,0.0800091188440746,0
161,0.668,0.16216216216216217,0.2,0.0,0.3333333333333333,1,0,0.41735105702594594,0,1,1,0,0,0.1,0.33377049180327867,0.0,0.37668711656441717,0.2045520323064832,0.40946334355750674,0
162,0.9,0.4189189189189189,0.7,0.43048299012559244,0.0,0,0,0.23559014885921603,1,0,1,0,0,0.175,0.14754098360655737,0.21586515847254778,0.09728308501314636,0.38034075001034,0.2985627168186073,0
163,0.742,0.24324324324324326,0.2,0.0,0.3333333333333333,1,1,0.5348821812483091,1,0,0,0,1,0.1,0.3580327868852459,0.0,0.3993865030674847,0.2622105913937266,0.5248429348324184,0
164,0.666,0.14864864864864866,0.0,0.5328972014095444,0.0,1,0,0.27788133766774725,0,1,0,0,1,0.0,0.10918032786885246,0.45151073145458875,0.7950920245398773,0.46412275042747203,0.38318348880514136,1
165,0.62,0.17567567567567569,0.9,0.4989665325869958,0.3333333333333333,1,1,0.6993810408894049,0,1,0,1,0,0.45,0.3180327868852459,0.395487133087592,0.047034764826175864,0.6500186512252283,0.07178168890358513,0
166,0.708,0.08108108108108109,0.7,0.45051845552112413,0.0,1,0,0.8125370972927914,1,0,0,1,0,0.175,0.1160655737704918,0.46123683177814634,0.08045574057843996,0.6757116645689865,0.2425370513175027,1
167,0.53,0.3108108108108108,0.9,0.4344920680743325,0.0,1,0,0.9825357321624214,1,0,0,0,1,0.225,0.08688524590163935,0.260387799387041,0.04089979550102249,0.7492457452367745,0.4291624717742175,0
168,0.634,0.28378378378378377,0.2,0.0,0.3333333333333333,1,0,0.20356774071923864,1,0,0,0,1,0.1,0.3226229508196721,0.0,0.36625766871165644,0.09967395803726997,0.1995935595316539,1
169,0.664,0.08108108108108109,0.9,0.23088980071550166,0.3333333333333333,0,0,0.26563896852149377,0,1,0,1,0,0.45,0.3324590163934426,0.23638294695102047,0.05003408316291751,0.27223488287898967,0.023236361999455776,0
170,0.268,0.14864864864864866,0.4,0.518594581568955,0.0,1,0,0.8201098704926321,1,0,1,0,0,0.1,0.043934426229508196,0.4393924723816189,0.10552147239263804,0.7213267769726082,0.16612569346732714,0
171,0.556,0.12162162162162163,0.5,0.38193391587795666,0.3333333333333333,1,0,0.7800013901327576,0,1,0,1,0,0.25,0.29704918032786887,0.3475738519068353,0.11116564417177914,0.6175372836839338,0.2950686326048844,0
172,0.26,0.35135135135135137,1.0,0.5165785439020282,0.0,1,0,0.02730820793385768,0,1,0,1,0,0.25,0.04262295081967213,0.28847376499915983,0.015950920245398775,0.3311523444734848,0.6090708444743738,1
173,0.456,0.16216216216216217,0.4,0.6754220010204143,0.0,1,0,0.5609312189314078,0,1,1,0,0,0.1,0.07475409836065573,0.5531928826375099,0.1343558282208589,0.6907040311325084,0.28085485039690977,0
174,0.324,0.2972972972972973,0.5,0.0,0.3333333333333333,1,1,0.7323011847631448,0,1,1,0,0,0.25,0.22098360655737706,0.0,0.08269938650306749,0.3590606415776164,0.718647972316336,0
175,0.268,0.22972972972972974,0.7,0.5335561143570283,0.0,1,1,0.13638562482717095,1,0,0,0,1,0.175,0.043934426229508196,0.3745714672826076,0.04189307624890447,0.39511316802013774,0.5229005169750355,0
176,0.32,0.16216216216216217,0.0,0.0,0.3333333333333333,1,1,0.6527717897059169,1,0,1,0,0,0.0,0.21967213114754097,0.0,0.5828220858895705,0.3200450161046204,0.6405744479051916,0
177,0.512,0.24324324324324326,0.5,0.7591906339342799,0.3333333333333333,0,0,0.8967871931769484,0,1,0,1,0,0.25,0.28262295081967215,0.5181684618690329,0.10576687116564418,0.9070272606190186,0.05432015301357521,0
178,0.494,0.2972972972972973,0.8,0.40651214204141606,0.0,0,1,0.4738579534345529,1,0,0,0,1,0.2,0.08098360655737705,0.24971013308342355,0.04861963190184049,0.48247667959030005,0.03513312525652272,0
179,0.808,0.5,0.3,0.6441213243193681,0.0,1,0,0.04035020344442894,1,0,0,1,0,0.075,0.13245901639344262,0.287758143633458,0.265439672801636,0.4160515785491334,0.7533548053573994,1
180,1.0,0.36486486486486486,0.2,0.4874935875358796,0.0,1,1,0.09736389825228307,1,0,0,0,1,0.05,0.16393442622950818,0.2661822115643754,0.4785276073619632,0.3476189011315306,0.5044753073768631,0
181,0.32,0.6351351351351351,0.2,0.0,0.3333333333333333,1,1,0.24032310085613173,0,1,1,0,0,0.1,0.21967213114754097,0.0,0.26993865030674846,0.11770544644723721,0.23567607348543418,0
182,0.856,0.36486486486486486,0.1,0.6462800095449113,0.3333333333333333,1,0,0.872681791111051,1,0,0,1,0,0.05,0.3954098360655738,0.3528830873449157,0.9116564417177914,0.8257064467397006,0.06047232922208091,0
183,0.572,0.32432432432432434,0.2,0.0,0.3333333333333333,1,1,0.2773224842972503,0,1,1,0,0,0.1,0.3022950819672131,0.0,0.347239263803681,0.13585664810081072,0.27199814363583374,0
184,0.908,0.43243243243243246,0.4,0.0,0.0,1,1,0.04268052599023207,1,0,1,0,0,0.1,0.14885245901639343,0.0,0.20368098159509201,0.020745716363313804,0.04165155736317943,1
185,0.328,0.1891891891891892,0.8,0.0,0.3333333333333333,1,0,0.4792737706450965,0,1,1,0,0,0.4,0.22229508196721312,0.0,0.03588957055214724,0.23493015100206607,0.4702524956674936,0
186,0.76,0.28378378378378377,0.1,0.3946250447741551,0.0,1,0,0.974764189980143,1,0,1,0,0,0.025,0.12459016393442623,0.2486237843210071,0.852760736196319,0.7208954903873944,0.4706351474200853,0
187,0.35,0.25675675675675674,0.0,0.0,0.0,0,1,0.6576135020894496,1,0,0,0,1,0.0,0.05737704918032787,0.0,0.6012269938650306,0.322420269139903,0.6453275275645485,0
188,0.532,0.16216216216216217,0.5,0.0,0.3333333333333333,0,1,0.9805782952271942,0,1,0,0,1,0.25,0.28918032786885245,0.0,0.10822085889570553,0.4808607225214318,0.9623801047007848,0
189,0.674,0.21621621621621623,0.7,0.4439578635293716,0.3333333333333333,1,0,0.7428368409183077,1,0,0,1,0,0.35,0.3357377049180328,0.32083775675803755,0.07747589833479404,0.6374800627160021,0.18219304174664358,0
190,0.73,0.3108108108108108,0.8,0.22405451552062433,0.3333333333333333,0,0,0.46489954790682503,1,0,1,0,0,0.4,0.3540983606557377,0.13427417098248168,0.06671779141104295,0.36578133816739333,0.1801861695273424,1
191,0.324,0.24324324324324326,0.3,0.3361036746035014,0.3333333333333333,1,0,0.08832733526051736,1,0,1,0,0,0.15,0.22098360655737706,0.2293999903493309,0.16646216768916156,0.2500070282467814,0.32688807713591717,0
192,0.258,0.2972972972972973,0.1,0.0,0.3333333333333333,0,0,0.5749791605098286,0,1,1,0,0,0.05,0.19934426229508198,0.0,0.5447852760736196,0.2818814152990287,0.5642058959983463,0
193,0.502,0.1891891891891892,0.8,0.3707198010156235,0.0,1,0,0.4347707206038176,0,1,1,0,0,0.2,0.08229508196721312,0.2846547534330482,0.04923312883435583,0.44127145473522056,0.02942142809561219,0
194,0.46,0.14864864864864866,0.9,0.2459581896378725,0.3333333333333333,1,0,0.6403922574605874,0,1,0,0,1,0.45,0.26557377049180325,0.20839434288058029,0.036128152692569866,0.4653562138704572,0.32548878422923017,0
195,0.914,0.22972972972972974,0.3,0.6966579538329686,0.0,1,1,0.002944181169301668,0,1,1,0,0,0.075,0.1498360655737705,0.4890735668464311,0.2871165644171779,0.4300365630739888,0.8547824572015429,0
196,0.532,0.1891891891891892,0.6,0.0,0.3333333333333333,1,1,0.21496992962827946,1,0,0,0,1,0.3,0.28918032786885245,0.0,0.08302658486707568,0.10526765747038361,0.2107870191762281,0
197,0.742,0.25675675675675674,0.3,0.42934021538386363,0.0,1,1,0.7929734289624658,0,1,0,1,0,0.075,0.12163934426229508,0.2851165853967252,0.2519427402862986,0.6530791399231451,0.24941555405985655,0
198,0.302,0.527027027027027,1.0,0.0,0.3333333333333333,1,1,0.23920089368534692,0,1,1,0,0,0.5,0.2137704918032787,0.0,0.018527607361963194,0.11715491271506252,0.2345744095172928,0
199,0.342,0.22972972972972974,0.6,0.38431476301792494,0.0,1,0,0.05238930317845354,0,1,1,0,0,0.15,0.0560655737704918,0.26979982200272484,0.06359918200408997,0.2620498616453437,0.4215470882803365,0
200,1.0,0.16216216216216217,0.2,0.5621406284918311,0.0,1,1,0.02983594933316131,0,1,0,0,1,0.05,0.16393442622950818,0.46041170446512986,0.4785276073619632,0.36043533230409386,0.6627056115008181,0
201,0.818,0.32432432432432434,0.4,0.4201713133806638,0.0,0,1,0.6070453728331054,0,1,1,0,0,0.1,0.13409836065573771,0.24581011120188412,0.18987730061349692,0.556222981420063,0.07818392643700463,0
202,0.332,0.43243243243243246,0.5,0.0,0.0,0,1,0.7307415358166705,0,1,0,0,1,0.125,0.05442622950819672,0.0,0.08368098159509203,0.358295507137436,0.7171168744121239,1
203,0.722,0.2702702702702703,0.2,0.5142409015548902,0.3333333333333333,1,1,0.07182325912124607,1,0,1,0,0,0.1,0.35147540983606557,0.3325107230483313,0.3932515337423313,0.35155180009222825,0.5624915474215972,1
204,0.324,0.20270270270270271,0.3,0.7041369665269274,0.0,1,0,0.4733411540802146,0,1,0,0,1,0.075,0.05311475409836065,0.5242830781027917,0.16646216768916156,0.6654077150966103,0.4022080797887075,0
205,0.4,0.25675675675675674,0.3,0.0,0.0,1,1,0.8983794452370201,0,1,1,0,0,0.075,0.06557377049180328,0.0,0.18200408997955012,0.44053551266387037,0.8816859925846557,0
206,0.516,0.3108108108108108,0.3,0.35777012092838173,0.0,0,0,0.9965609715727851,1,0,0,0,1,0.075,0.08459016393442623,0.21440891864345685,0.20572597137014315,0.7089048107502884,0.5374250349872316,1
207,0.536,0.21621621621621623,0.5,0.5378858404223006,0.0,1,1,0.7597866096212189,0,1,1,0,0,0.125,0.08786885245901639,0.3887172648797681,0.10871165644171779,0.7036068619042483,0.08314676503655719,0
208,0.586,0.36486486486486486,0.5,0.0,0.0,1,0,0.7125776511656863,0,1,1,0,0,0.125,0.0960655737704918,0.0,0.11484662576687116,0.34938464694332105,0.6992854990988907,1
209,0.642,0.36486486486486486,0.2,0.42398429577522895,0.0,0,1,0.7913407730438257,0,1,1,0,0,0.05,0.10524590163934426,0.2315047426335806,0.36871165644171777,0.6489816843152935,0.25440936806106207,0
210,0.678,0.20270270270270271,0.2,0.6449416972444869,0.3333333333333333,1,0,0.8469324820520359,0,1,0,1,0,0.1,0.33704918032786885,0.4802077355716385,0.37975460122699384,0.812250604564146,0.03684271216296999,0
211,0.506,0.17567567567567569,0.8,0.0,0.3333333333333333,1,1,0.8495983366411491,0,1,1,0,0,0.4,0.28065573770491803,0.0,0.049539877300613495,0.4166044182331316,0.8337978743609237,0
212,0.54,0.3108108108108108,0.9,0.0,0.3333333333333333,0,0,0.4442468755766175,1,0,1,0,0,0.45,0.29180327868852457,0.0,0.041581458759372865,0.21774661504670853,0.4358668053801769,0
213,0.652,0.21621621621621623,0.1,0.25147664535828074,0.0,1,1,0.20319055469797362,1,0,1,0,0,0.025,0.10688524590163935,0.18173617228529948,0.7865030674846626,0.254269825506663,0.10989723971863342,0
214,0.444,0.10810810810810811,0.4,0.47145440604988265,0.3333333333333333,0,0,0.30210745126159544,0,1,0,1,0,0.2,0.260327868852459,0.4455423450151909,0.1325153374233129,0.43819031059650115,0.283725253979885,0
215,0.636,0.3918918918918919,0.7,0.4258869009325659,0.0,0,1,0.7898126271058885,0,1,0,1,0,0.175,0.10426229508196722,0.22264813422729396,0.07414548641542507,0.6494030356825439,0.25056586560809,1
216,0.69,0.3783783783783784,0.7,0.19734127908267457,0.0,1,0,0.6650423115407521,0,1,1,0,0,0.175,0.11311475409836065,0.10541022553711946,0.07887817703768625,0.44752593202279717,0.40956628399691464,0
217,0.76,0.20270270270270271,0.9,0.0,0.3333333333333333,0,0,0.8829095178589554,1,0,0,0,1,0.45,0.3639344262295082,0.0,0.056578050443081125,0.432946257241486,0.8664992587748379,0
218,0.914,0.33783783783783783,0.1,0.42168244485241,0.3333333333333333,1,0,0.17439895510021206,0,1,1,0,0,0.05,0.41442622950819674,0.24095708523427367,0.947239263803681,0.34490486942940307,0.3477946078550968,1
219,0.484,0.4864864864864865,0.8,0.0,0.0,1,1,0.14364436803714753,0,1,1,0,0,0.2,0.07934426229508197,0.0,0.04785276073619632,0.0702766784029802,0.14076714828425482,1
220,0.752,0.17567567567567569,0.9,0.45724560916346557,0.3333333333333333,1,1,0.49088182921469,1,0,1,0,0,0.45,0.36131147540983605,0.36241860580783475,0.056032719836400825,0.5220541232405649,0.08090642370432127,0
221,0.328,0.16216216216216217,0.7,0.0,0.0,0,1,0.6250529925607895,0,1,0,0,1,0.175,0.05377049180327869,0.0,0.04715162138475022,0.3064466955440523,0.6133630729915459,0
222,0.434,0.32432432432432434,0.2,0.0,0.3333333333333333,1,1,0.8399453647823366,0,1,1,0,0,0.1,0.25704918032786883,0.0,0.3049079754601227,0.41186885178661464,0.8243216104774026,0
223,1.0,0.20270270270270271,1.0,0.0,0.0,1,0,0.02425301616304357,0,1,1,0,0,0.25,0.16393442622950818,0.0,0.06134969325153374,0.011705526615860173,0.023561382814582088,1
224,0.642,0.36486486486486486,0.6,0.3968313190427237,0.0,1,1,0.5443563360300908,0,1,0,1,0,0.15,0.10524590163934426,0.21667862064549942,0.09427402862985684,0.5111034278758863,0.04538902674551664,1
225,0.64,0.25675675675675674,0.4,0.6797895910646431,0.3333333333333333,1,0,0.9913011692616644,0,1,1,0,0,0.2,0.32459016393442625,0.45143520231222145,0.16257668711656442,0.9045236347550901,0.13564840179936158,0
226,0.688,0.16216216216216217,0.9,0.0,0.3333333333333333,1,1,0.13475651924758814,1,0,1,0,0,0.45,0.340327868852459,0.0,0.05167007498295842,0.06591646694425421,0.13204200107378122,0
227,0.394,0.28378378378378377,0.6,0.29731653198316493,0.6666666666666666,1,1,0.4287156423438438,1,0,0,1,0,0.45,0.42327868852459016,0.18731695390787167,0.06891615541922291,0.3931221012775022,0.054431978631587316,1
228,0.802,0.43243243243243246,0.2,0.3861663115889005,0.0,1,0,0.3860102139754346,0,1,0,1,0,0.05,0.13147540983606557,0.18976976298902234,0.41779141104294476,0.42685761223398705,0.09631391247647453,1
229,0.488,0.14864864864864866,0.3,0.5214476523117414,0.0,1,0,0.305213897927252,1,0,0,1,0,0.075,0.08,0.4418098092611518,0.2,0.4704845280690514,0.3422495200653596,0
230,0.646,0.7297297297297297,0.1,0.0,0.3333333333333333,0,1,0.5599015205952168,0,1,1,0,0,0.05,0.3265573770491803,0.0,0.7828220858895706,0.27448460872830244,0.5494042684103478,0
231,0.52,0.2972972972972973,0.0,0.0,0.3333333333333333,1,0,0.31113481337467724,0,1,1,0,0,0.0,0.28524590163934427,0.0,0.7055214723926381,0.15244434082380082,0.30519150186173943,0
232,0.324,0.25675675675675674,0.1,0.0,0.3333333333333333,0,1,0.7805417917411113,1,0,1,0,0,0.05,0.22098360655737706,0.0,0.5852760736196319,0.38272657608004773,0.7660054833824333,0
233,0.834,0.02702702702702703,0.3,0.47714293082103576,0.3333333333333333,0,1,0.7506906909609867,0,1,0,1,0,0.15,0.3881967213114754,0.5861936824656847,0.2707566462167689,0.6617580311763706,0.14903095345869816,0
234,0.47,0.6621621621621622,0.5,0.45428392858630373,0.3333333333333333,0,1,0.46571712598553155,1,0,1,0,0,0.25,0.26885245901639343,0.16660007999258633,0.10061349693251534,0.5078859136713457,0.10196272613577251,0
235,0.826,0.32432432432432434,0.6,0.3992088979234557,0.0,1,0,0.1672727745499695,0,1,0,1,0,0.15,0.13540983606557377,0.23354660460230778,0.1130879345603272,0.3275766963256228,0.3271109429417884,1
236,0.724,0.14864864864864866,0.2,0.0,0.0,1,1,0.7218860401168311,1,0,1,0,0,0.05,0.11868852459016394,0.0,0.39386503067484663,0.3539511674960489,0.7084234880334562,0
